FieldID	name	fieldType	IndexType	unitSet	unitModel	unitMetric	unitEnglish	SLower	SUpper	HLower	HUpper	Source	Type	ReadOnly	HasHelp	Access	Transfer	D1 type	D1 set	D1 model	D1 metric	D1 English	D1 BSL	D1 BSU	D1 BHL	D1 BHU	D1 source	D2 type	D2 set	D2 model	D2 metric	D2 English	D2 BSL	D2 BSU	D2 BHL	D2 BHU	D2 source	D3 type	D3 set	D3 model	D3 metric	D3 English	D3 BSL	D3 BSU	D3 BHL	D3 BHU	D3 source
kSoilPatchWatershedChannelDepth_m	Watershed channel depth for water flow	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0.01	5	0.01	5	1 Epic	1 Parameter	FALSE	FALSE	params.watershedChannelDepth_m	1 MFD	0 Undefined										
kSoilPatchWatershedChannelLength_km	Watershed channel length for water flow	1 Single	1 None	2 kLength	5 km	4 m	7 ft	0	5	0	5	1 Epic	1 Parameter	FALSE	FALSE	params.watershedChannelLength_km	1 MFD	0 Undefined										
kSoilPatchWatershedChannelSlope_mPm	Watershed channel slope for water flow	1 Single	1 None	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0	4	0	4	1 Epic	1 Parameter	FALSE	FALSE	params.watershedChannelSlope_mPm	1 MFD	0 Undefined										
kSoilPatchWatershedFieldLength_km	Field length for wind erosion	1 Single	1 None	2 kLength	5 km	4 m	7 ft	0	4	0	4	1 Epic	1 Parameter	FALSE	FALSE	params.watershedFieldLength_km	1 MFD	0 Undefined										
kSoilPatchWatershedFieldLengthOrientationFromNorth_rad	Field orientation (from due North) for wind erosion	1 Single	1 None	4 kAngle	1 radians	2 degrees	2 degrees	0	6.28	0	6.28	3 Unit set	1 Parameter	FALSE	FALSE	params.watershedFieldLengthOrientationFromNorth_rad	1 MFD	0 Undefined										
kSoilPatchWatershedFieldWidth_km	Field width for wind erosion	1 Single	1 None	2 kLength	5 km	4 m	7 ft	0	2	0	2	1 Epic	1 Parameter	FALSE	FALSE	params.watershedFieldWidth_km	1 MFD	0 Undefined										
kSoilPatchWatershedSlopeLength_m	Watershed slope length for water flow	1 Single	1 None	2 kLength	4 m	4 m	7 ft	10	150	10	150	1 Epic	1 Parameter	FALSE	FALSE	params.watershedSlopeLength_m	1 MFD	0 Undefined										
kSoilPatchWatershedSlopeSteepness_mPm	Watershed slope steepness for water flow	1 Single	1 None	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0.0001	0.5	0.0001	0.5	1 Epic	1 Parameter	FALSE	FALSE	params.watershedSlopeSteepness_mPm	1 MFD	0 Undefined										
kSoilPatchWaterStressFactorForAutoIrr	Water stress factor to trigger auto irrigation	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	-500	1500	-500	1500	1 Epic	1 Parameter	FALSE	FALSE	params.waterStressFactorForAutoIrr	1 MFD	0 Undefined										
kSoilPatchWaterTableDepth_m	Water table depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	100	0	100	2 KfSoft	2 State variable	FALSE	FALSE	water.waterTabledepth_m	1 MFD	0 Undefined										
kSoilPatchWaterTableMaxDepth_m	Water table maximum depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	100	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.waterTableMaxDepth_m	1 MFD	0 Undefined										
kSoilPatchWaterTableMinDepth_m	Water table minimum depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	100	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	params.waterTableMinDepth_m	1 MFD	0 Undefined										
kSoilPatchWindErosion_tPha	Wind erosion today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	erosion.windErosion_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kSoilPatchWindErosionAccelerationFactor	Factor for accelerating wind erosion	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1000	0	10	1 Epic	1 Parameter	FALSE	FALSE	params.windErosionAccelerationFactor	1 MFD	0 Undefined										
kSoilPatchWindErosionAccumCoeff	Lag coefficient for wind erosion	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0.005	0.1	0	1	2 KfSoft	1 Parameter	FALSE	FALSE	params.windErosionAccumCoeff	1 MFD	0 Undefined										
kSoilPatchWindErosionAccumulatedFactor	Wind erosion accumulated factor today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	100	0	10000	0 No source	4 Output variable	FALSE	FALSE	erosion.windErosionAccumulatedFactor	1 MFD	0 Undefined										
kWeatherBarometricPressure_kPa	Barometric pressure	1 Single	1 None	14 kPressure	2 kPa	2 kPa	7 lb/in2	0	100	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	stationVars.barometricPressure_kPa	1 MFD	0 Undefined
kWeatherClimateElevation_m	Climate station elevation	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	5000	0	5000	1 Epic	1 Parameter	FALSE	FALSE	params.climateElevation_m	1 MFD	0 Undefined
kWeatherClimateLatitude_rad	Climate station latitude	1 Single	1 None	4 kAngle	1 radians	2 degrees	2 degrees	-1.57	1.57	-1.57	1.57	1 Epic	1 Parameter	FALSE	FALSE	params.climateLatitude_rad	1 MFD	0 Undefined
kWeatherCoeffForWetDryProbsGivenNumWetDays_frn	Coefficient for wet-dry probabilities given the number of wet days	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	1 Epic	1 Parameter	FALSE	FALSE	params.coeffForWetDryProbsGivenNumWetDays_frn	1 MFD	0 Undefined
kWeatherCoeffRainfallModExpDist	Coefficient for rainfall modified exponential distribution	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	100	0	100	1 Epic	1 Parameter	FALSE	FALSE	params.coeffRainfallModExpDist	1 MFD	0 Undefined
kWeatherCorrelationMultiplier	Correlation multiplier for weather autocorrelation today	1 Single	8 Weather matrix	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	matrices.correlationMultiplier[index]	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanMaxTemp_degC	Smoothed mean maximum temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.maxTemp_degC	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanMinTemp_degC	Smoothed mean minimum temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.minTemp_degC	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanProbWetDay_frn	Smoothed mean probability of wet day today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.probWetDay_frn	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanRadiation_MJPm2	Smoothed mean radiation today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.radiation_MJPm2	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanRelHum_frn	Smoothed mean relative humidity today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.relHum_frn	1 MFD	0 Undefined
kWeatherDailyMeanFromMonthlyMeanWindSpeed_mPsec	Smoothed mean wind speed today	1 Single	1 None	13 kVelocity	1 m/sec	1 m/sec	3 mi/hr	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyFromMonthlyMeans.windSpeed_mPsec	1 MFD	0 Undefined
kWeatherDailyMeanMaxTempForMonth_degC	Mean daily maximum temperature by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-10	42	-10	42	1 Epic	1 Parameter	FALSE	FALSE	params.dailyMeanMaxTempForMonth_degC[index]	1 MFD	0 Undefined
kWeatherDailyMeanMinTempForMonth_degC	Mean daily minimum temperature by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	30	-30	30	1 Epic	1 Parameter	FALSE	FALSE	params.dailyMeanMinTempForMonth_degC[index]	1 MFD	0 Undefined
kWeatherDailyMeanRadiationForMonth_MJPm2	Mean daily radiation by month	1 Single	3 Month	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	750	1 Epic	1 Parameter	FALSE	FALSE	params.dailyMeanRadiationForMonth_MJPm2[index]	1 MFD	0 Undefined
kWeatherDailyMeanRainfallForMonth_mm	Mean daily precipitation by month	1 Single	3 Month	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	500	0	500	1 Epic	4 Output variable	TRUE	FALSE	stationVars.dailyMeanRainfallForMonth_mm[index]	1 MFD	0 Undefined
kWeatherDailyMeanRelHumForMonth_frn	Mean daily relative humidity by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	1 Epic	1 Parameter	FALSE	FALSE	params.dailyMeanRelHumForMonth_frn[index]	1 MFD	0 Undefined
kWeatherDailyMeanWindSpeedForMonth_mPsec	Mean daily wind speed by month	1 Single	3 Month	13 kVelocity	1 m/sec	1 m/sec	3 mi/hr	0.5	10	0.5	10	1 Epic	1 Parameter	FALSE	FALSE	params.dailyMeanWindSpeedForMonth_mPsec[index]	1 MFD	0 Undefined
kWeatherDayLength_hr	Day length today	1 Single	1 None	24 kNonChangingUnitHours	1 hours	1 hours	1 hours	0	24	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.dayLength_hr	1 MFD	0 Undefined
kWeatherDeclinationAngleOfSun_rad	Declination angle of the sun today	1 Single	1 None	4 kAngle	1 radians	2 degrees	2 degrees	0	6.28	0	6.28	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.declinationAngleOfSun_rad	1 MFD	0 Undefined
kWeatherEpsilonRandomNumberMatrix	Epsilon random number matrix for weather autocorrelation today	1 Single	8 Weather matrix	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	matrices.epsilonRandomNumberMatrix[index]	1 MFD	0 Undefined
kWeatherItRainedYesterday	It rained or snowed yesterday	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	4 Output variable	TRUE	FALSE	dailyWeather.itRainedYesterday	1 MFD	0 Undefined
kWeatherJulianDayOfFirstFallFrost	Day of first fall frost (days from January 1)	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	TRUE	FALSE	stationVars.julianDayOfFirstFallFrost	1 MFD	0 Undefined
kWeatherJulianDayOfLastSpringFrost	Day of last spring frost (days from January 1)	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	365	0	365	3 Unit set	1 Parameter	TRUE	FALSE	stationVars.julianDayOfLastSpringFrost	1 MFD	0 Undefined
kWeatherLastEpsilonRandomNumber	Last epsilon random number	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	matrices.lastEpsilonRandomNumber	1 MFD	0 Undefined
kWeatherLatentHeatOfVaporization_MJPkg	Latent heat of vaporization today	1 Single	1 None	19 kNonChangingUnitMegaJoulePKilogram	1 MJ/kg	1 MJ/kg	1 MJ/kg	0	100	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.latentHeatOfVaporization_MJPkg	1 MFD	0 Undefined
kWeatherLongTermMaxTempAdjFactor	Factor to normalize maximum temperature over simulation years	1 Single	3 Month	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	longTermFactors.maxTempAdjFactorForMonth[index]	1 MFD	0 Undefined
kWeatherLongTermMinTempAdjFactor	Factor to normalize minimum temperature over simulation years	1 Single	3 Month	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	longTermFactors.minTempAdjFactorForMonth[index]	1 MFD	0 Undefined
kWeatherLongTermRainfallAdjFactor	Factor to normalize rainfall over simulation years	1 Single	3 Month	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	longTermFactors.rainfallAdjFactorForMonth[index]	1 MFD	0 Undefined
kWeatherLongTermTotalMaxTempForMonth_degC	Total maximum temperature since weather creation by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	longTermFactors.maxTempTotalForMonth_degC[index]	1 MFD	0 Undefined
kWeatherLongTermTotalMinTempForMonth_degC	Total minimum temperature since weather creation by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	longTermFactors.minTempTotalForMonth_degC[index]	1 MFD	0 Undefined
kWeatherLongTermTotalTotalRainfallForMonth_mm	Total rainfall since weather creation by month	1 Single	3 Month	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	10000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	longTermFactors.rainfallTotalForMonth_mm[index]	1 MFD	0 Undefined
kWeatherMatrixAResidual	Matrix A residual for weather autocorrelation today	1 Single	8 Weather matrix	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	matrices.matrixAResidual[index]	1 MFD	0 Undefined
kWeatherMatrixBResidual	Matrix B residual for weather autocorrelation today	1 Single	8 Weather matrix	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	matrices.matrixBResidual[index]	1 MFD	0 Undefined
kWeatherMaxPossibleRadiation_MJPm2	Maximum possible radiation (no clouds) today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	TRUE	dailyWeather.maxPossibleRadiation_MJPm2	1 MFD	0 Undefined
kWeatherMaxPossibleRadiationForYear_MJPm2	Maximum possible radiation for year	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	TRUE	stationVars.maxPossibleRadiationForYear_MJPm2	1 MFD	0 Undefined
kWeatherMaxTempForDay_degC	Maximum temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.maxTempForDay_degC	1 MFD	0 Undefined
kWeatherMeanMaxTempForDay_degC	Mean maximum temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyMeans.maxTemp_degC	1 MFD	0 Undefined
kWeatherMeanPropRainInFirstHalfHourForMonth_frn	Mean proportion of rain falls in first half hour by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	125	0	125	1 Epic	1 Parameter	FALSE	FALSE	params.meanPropRainInFirstHalfHourForMonth_frn[index]	1 MFD	0 Undefined
kWeatherMeanRadiationForDay_MJPm2	Mean radiation today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyMeans.radiation_MJPm2	1 MFD	0 Undefined
kWeatherMeanRelHumForDay_frn	Mean relative humidity today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	dailyMeans.relHum_frn	1 MFD	0 Undefined
kWeatherMeanTempForDay_degC	Mean temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.meanTempForDay_degC	1 MFD	0 Undefined
kWeatherMeanTotalRainfallForMonth_mm	Mean total precipitation by month	1 Single	3 Month	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	500	0	500	1 Epic	1 Parameter	FALSE	TRUE	params.meanTotalRainfallForMonth_mm[index]	1 MFD	0 Undefined
kWeatherMeanWindSpeedForDay_mPsec	Wind speed today	1 Single	1 None	13 kVelocity	1 m/sec	1 m/sec	3 mi/hr	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.meanWindSpeedForDay_mPsec	1 MFD	0 Undefined
kWeatherMinDayLengthForYear_hr	Minimum day length for the year	1 Single	1 None	24 kNonChangingUnitHours	1 hours	1 hours	1 hours	0	24	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	stationVars.minDayLengthForYear_hr	1 MFD	0 Undefined
kWeatherMinTempForDay_degC	Minimum temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.minTempForDay_degC	1 MFD	0 Undefined
kWeatherNetOutgoingRadiationIfDayIsClear_MJPm2	Net outgoing radiation if day is clear today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.netOutgoingRadiationIfDayIsClear_MJPm2	1 MFD	0 Undefined
kWeatherNumWetDaysForMonth	Number of wet days by month	1 Single	3 Month	23 kNonChangingUnitDays	1 days	1 days	1 days	0	31	0	31	1 Epic	1 Parameter	FALSE	FALSE	params.numWetDaysForMonth[index]	1 MFD	0 Undefined
kWeatherParamForModifiedExpWindSpeed	Parameter for modified exponential wind speed distribution	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	0.6	0	0.6	1 Epic	1 Parameter	FALSE	FALSE	params.paramForModifiedExpWindSpeed	1 MFD	0 Undefined
kWeatherProbWetDayAfterDryDayForMonth_frn	Probability of wet day after dry day by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	0.95	0	0.95	1 Epic	1 Parameter	FALSE	FALSE	params.probWetDayAfterDryDayForMonth_frn[index]	1 MFD	0 Undefined
kWeatherProbWetDayAfterWetDayForMonth_frn	Probability of wet day after wet day by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	0.95	0	0.95	1 Epic	1 Parameter	FALSE	FALSE	params.probWetDayAfterWetDayForMonth_frn[index]	1 MFD	0 Undefined
kWeatherProbWetDayForMonth_frn	Probability of wet day by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	stationVars.probWetDayForMonth_frn[index]	1 MFD	0 Undefined
kWeatherPsychrometerConstant_kPaPdegC	Psychrometric constant	1 Single	1 None	18 kNonChangingUnitKiloPascalPDegreeC	1 kPa/deg C	1 kPa/deg C	1 kPa/deg C	0	100	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	stationVars.psychrometerConstant_kPaPdegC	1 MFD	0 Undefined
kWeatherRadiationForDay_MJPm2	Radiation today	1 Single	1 None	10 kRadiation	1 MJ/m2	1 MJ/m2	7 cal/ft2	0	50	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.radiationForDay_MJPm2	1 MFD	0 Undefined
kWeatherRainfallForDay_mm	Precipitation (rain or snow) today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.rainfallForDay_mm	1 MFD	0 Undefined
kWeatherRainfallNormalizingFactor	Factor to normalize skewed normal rainfall distribution	1 Single	3 Month	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	FALSE	FALSE	stationVars.rainfallNormalizingFactorForMonth[index]	1 MFD	0 Undefined
kWeatherRelHumForDay_frn	Relative humidity today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.relHumForDay_frn	1 MFD	0 Undefined
kWeatherSkewCoeffForRainfallForMonth	Skew coefficient for rainfall by month	1 Single	3 Month	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	7	0	7	1 Epic	1 Parameter	FALSE	FALSE	params.skewCoeffForRainfallForMonth[index]	1 MFD	0 Undefined
kWeatherSlopeSaturVaporPressureCurve_kPaPdegC	Slope of the saturation vapor pressure curve	1 Single	1 None	18 kNonChangingUnitKiloPascalPDegreeC	1 kPa/deg C	1 kPa/deg C	1 kPa/deg C	0	100	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.slopeSaturVaporPressureCurve_kPaPdegC	1 MFD	0 Undefined
kWeatherStdDevDailyRainfallForMonth_mm	Standard deviation of daily rainfall by month	1 Single	3 Month	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	50	0	50	1 Epic	1 Parameter	FALSE	FALSE	params.stdDevDailyRainfallForMonth_mm[index]	1 MFD	0 Undefined
kWeatherStdDevMaxTempForMonth_degC	Standard deviation of maximum temperature by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	15	0	15	1 Epic	1 Parameter	FALSE	FALSE	params.stdDevMaxTempForMonth_degC[index]	1 MFD	0 Undefined
kWeatherStdDevMinTempForMonth_degC	Standard deviation of minimum temperature by month	1 Single	3 Month	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	0	15	0	15	1 Epic	1 Parameter	FALSE	FALSE	params.stdDevMinTempForMonth_degC[index]	1 MFD	0 Undefined
kWeatherVaporPressureDeficit_kPa	Vapor pressure deficit today	1 Single	1 None	14 kPressure	2 kPa	2 kPa	7 lb/in2	0	100	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.vaporPressureDeficit_kPa	1 MFD	0 Undefined
kWeatherWindDirectionForDay_rad	Wind direction today	1 Single	1 None	4 kAngle	1 radians	2 degrees	2 degrees	0	6.28	0	6.28	3 Unit set	4 Output variable	TRUE	FALSE	dailyWeather.windDirectionForDay_rad	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_E	Fraction of wind from E by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][4]	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_ENE	Fraction of wind from ENE by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][3]	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_ESE	Fraction of wind from ESE by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][5]	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_N	Fraction of wind from N by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][0]	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_NE	Fraction of wind from NE by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][2]	1 MFD	0 Undefined
kWeatherWindDirectionsForMonth_frn_NNE	Fraction of wind from NNE by month	1 Single	3 Month	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	params.windDirectionsForMonth_frn[index][1]	1 MFD	0 Undefined
